20170421_0039,93,358,1256,-898,ln3r2l/2G1lk3/1G3N1+R1/p1pp1sp1p/1P7/PKP5P/3P1+pP2/2S1G4/+bN1G3NL b 4PS2psb 93,ln3r2l/2G1lk3/1G3N1+R1/p1pp1sp1p/1P7/PKP5P/3P1+pP2/2S1G4/+bN1G3NL b 4PS2psb 93,S*3a,**候補手  候補1 時間 00:00.9 深さ 10/24 ノード数 1011144 評価値 1256 読み筋 ▲３二銀打 △５三玉(42) ▲４一銀(32) △５八と(47) ▲５二銀成(41) △５四玉(53) ▲３四龍(23) △６三金打 ▲５八金(69) △３三歩打 ▲５七香打 △５五歩打 ▲２三龍(34) △６五歩(64) ▲４一飛打 △６四角打 ▲７五歩(76) △同　角(64) ▲７六玉(86)
20170421_0039,97,-2601,203,-2804,ln2+N1S1l/2G1l4/1G2kr1+R1/p1pp1sp1p/1P7/PKP5P/3P1+pP2/2S1G4/+bN1G3NL b 4P2psb 97,ln2+N1S1l/2G1l4/1G2kr1+R1/p1pp1sp1p/1P7/PKP5P/3P1+pP2/2S1G4/+bN1G3NL b 4P2psb 97,7b6b,**候補手  候補1 時間 00:01.1 深さ 11/27 ノード数 1010618 評価値 203 読み筋 ▲５二成桂(51) △５四玉(53) ▲４三龍(23) △同　玉(54) ▲４五歩打 △５八と(47) ▲４四歩(45) △同　玉(43) ▲４七香打 △５五玉(44) ▲６六銀打 △同　馬(99) ▲同　歩(67) △８八飛打 ▲８七飛打 △同　飛成(88) ▲同　銀(78) △７五銀打 ▲同　歩(76)
20170421_1921,25,421,766,-345,ln1gk2nl/1r4gb1/3pppsp1/psp3p1p/1p7/P1PP4P/1PBSPPPP1/3R2SK1/LN1G1G1NL b - 25,ln1gk2nl/1r4gb1/3pppsp1/psp3p1p/1p7/P1PP4P/1PBSPPPP1/3R2SK1/LN1G1G1NL b - 25,6h7h,**候補手  候補1 時間 00:00.7 深さ 13/25 ノード数 1004799 評価値 766 読み筋 ▲６五歩(66) △４四銀(33) ▲４六歩(47) △７五歩(74) ▲５八金(69) △７二飛(82) ▲４五歩(46) △７六歩(75) ▲６六角(77) △７五銀(84) ▲４四歩(45) △６六銀(75) ▲同　銀(67) △４四角(22) ▲５五銀打 △７七歩成(76) ▲同　桂(89) △５五角(44) ▲同　銀(66) △７七飛成(72) ▲６四歩(65) △同　歩(63) ▲同　銀(55)
20170421_1921,53,3358,4520,-1162,ln5nl/1rk3g2/3p1psp1/p1P1S1p1p/1p+B6/P3gP2P/1P4PP1/L3GBSK1/1N3G1NL b PS3pr 53,ln5nl/1rk3g2/3p1psp1/p1P1S1p1p/1p+B6/P3gP2P/1P4PP1/L3GBSK1/1N3G1NL b PS3pr 53,7e8d,**候補手  候補1 時間 00:01.0 深さ 11/21 ノード数 1011044 評価値 4520 読み筋 ▲６四歩打 △同　歩(63) ▲同　馬(75) △６二歩打 ▲７三銀打 △同　桂(81) ▲同　歩成(74) △６一玉(72) ▲８二と(73) △５二玉(61) ▲７一飛打 △５一歩打 ▲７四馬(64) △６三銀打 ▲同　銀成(54) △同　歩(62) ▲５六馬(74) △４一玉(52) ▲８四角(48)
20170421_1921,55,4364,4960,-596,ln1k3nl/1r4g2/3p1psp1/p+BP1S1p1p/1p7/P3gP2P/1P4PP1/L3GBSK1/1N3G1NL b PS3pr 55,ln1k3nl/1r4g2/3p1psp1/p+BP1S1p1p/1p7/P3gP2P/1P4PP1/L3GBSK1/1N3G1NL b PS3pr 55,7d7c+,**候補手  候補1 時間 00:01.0 深さ 13/23 ノード数 1024151 評価値 4960 読み筋 ▲６三銀成(54) △６二歩打 ▲７三歩成(74) △６三歩(62) ▲８二と(73) △７三歩打 ▲５三銀打 △５一玉(61) ▲７一飛打
20170422_1817,50,1306,2075,-769,ln1g4l/1ks4r1/1ppg2n1p/p2p2pP1/4pp2P/P1sPP1P2/1P3P3/1KS1G2R1/LN1G3NL w B2psb 50,ln3g1nl/1r2g1sk1/3p3p1/2p1ppS1p/p2PP4/1pP2P2P/P1N2GPP1/1R4SK1/L4G1NL b b2PSB 50,p*8e,**候補手  候補1 時間 00:00.9 深さ 13/24 ノード数 1007505 評価値 -2075 読み筋 △３九角打 ▲２三歩成(24) △５二飛(22) ▲４三角打 △２八角成(39) ▲７六角成(43) △１九馬(28) ▲３三と(23) △７四香打 ▲４三馬(76) △２九馬(19) ▲４二と(33) △６二飛(52) ▲６七金(58) △７八香成(74) ▲同　金(69) △６九銀打
20170422_1817,52,1168,1841,-673,ln1g4l/1ks4r1/1ppg1Bn1p/p2p2pP1/4pp1pP/P1sPP1P2/1P3P3/1KS1G2R1/LN1G3NL w psb 52,ln3g1nl/1r2g1sk1/3p3p1/2p1ppS1p/pP1PP4/1pP2P2P/P1Nb1GPP1/1R4SK1/L4G1NL b PSB 52,4f4e,**候補手  候補1 時間 00:00.9 深さ 12/24 ノード数 1015322 評価値 -1841 読み筋 △３九角打 ▲２三歩成(24) △６六角成(39) ▲７七桂(89) △２三飛(22) ▲３二角成(43) △３九馬(66) ▲１八飛(28) △７七銀成(76) ▲同　銀(78) △６五桂打 ▲２三馬(32) △２九馬(39) ▲７八銀打 △１八馬(29) ▲同　香(19) △７七桂成(65) ▲同　銀(78) △６五桂打 ▲３三馬(23) △７七桂成(65) ▲同　玉(88) △６五銀打
20170422_1817,58,1340,1757,-417,ln1g4l/1ks4r1/1ppg2n1p/p5+BP1/3ppp1pP/P1sPP1P2/1P3P3/1KS2G3/LN1G3NL w PBpsr 58,ln3g1nl/3g2sk1/3p3p1/2p1ppS1p/pP1PPP3/1p+b5P/P1N2GPP1/1R4SK1/L4G1NL b pbPSR 58,4e4d,**候補手  候補1 時間 00:01.2 深さ 11/19 ノード数 1004665 評価値 -1757 読み筋 △２八飛打 ▲２三歩成(24) △６二飛(22) ▲６一馬(34) △同　飛(62) ▲３九金打 △２六飛成(28) ▲３七金(48) △６六歩(65) ▲２六金(37) △６七歩成(66) ▲７七歩打 △６八歩打
20170422_1817,72,2451,3718,-1267,ln6l/1ksg1R3/1ppg4p/p6P1/5p1pP/P1s1p1P2/1P1P1PB2/1KS2G3/LN1G3+rL w PN3pnsb 72,l+R3g1nl/3g2sk1/2bp1p1p1/2p1P1S1p/pP1P5/1p6P/P4GPP1/3r1GSK1/L6NL b pn3PNSB 72,6e6d,**候補手  候補1 時間 00:01.1 深さ 10/22 ノード数 1020798 評価値 -3718 読み筋 △３三角打 ▲７七歩打 △同　銀(76) ▲同　銀(78) △４二角(33) ▲５八銀打 △６五桂打 ▲６六銀(77) △５七歩成(56) ▲同　銀(66) △同　桂成(65) ▲同　金(48) △６八歩打 ▲同　金(69) △３九飛打
20170422_1817,74,1743,2964,-1221,ln6l/1ksg1R3/1ppg4p/p6P1/7pP/P1s1pBP2/1P1P1P3/1KS2G3/LN1G3+rL w 2PN3pnsb 74,l+R3g1nl/3g2sk1/3p1p1p1/2pbP1S1p/pP7/1p6P/P4GPP1/3r1GSK1/L6NL b 2pn3PNSB 74,p*4f,**候補手  候補1 時間 00:01.1 深さ 10/20 ノード数 1004907 評価値 -2964 読み筋 △３三角打 ▲７七歩打 △同　銀成(76) ▲同　銀(78) △４二角(33) ▲５九歩打 △３九龍(29) ▲５八金(48) △３六龍(39) ▲７八玉(88) △６五桂打 ▲６六銀(77) △４五歩打 ▲５五角(46) △５七歩成(56) ▲同　金(58) △同　桂成(65) ▲同　銀(66)
20170422_1817,76,1284,1986,-702,ln3+R2l/1ksg5/1ppg4p/p2p3P1/7pP/P1s1pBP2/1P1P1P3/1KS2G3/LN1G3+rL w 2PN2pnsb 76,l+R3g1nl/3g2sk1/3p1p1p1/2pbP1S1p/pP7/1p3P2P/P4GPP1/5GSK1/L2+r3NL b 2pn2PNSB 76,s*5c,**候補手  候補1 時間 00:01.0 深さ 11/17 ノード数 1009015 評価値 -1986 読み筋 △６九龍(29) ▲同　銀(78) △６七銀成(76) ▲７七歩打 △６六角打 ▲５八金(48) △７六桂打 ▲９八玉(88) △７七成銀(67) ▲同　桂(89) △同　角成(66) ▲７一銀打 △９三玉(82) ▲８五桂打 △８四玉(93)
20170422_1817,82,18,1382,-1364,lnS2+R2l/k1sg5/1ppg4p/p2p3P1/7pP/P1s3P2/1P1PBP3/1KS6/LN1G3+rL w 3PN2pngb 82,l+R3g1nl/6sk1/3pbp1p1/2p3S1p/pP7/1p3P2P/P4GPP1/5GS1K/L2+r2sNL b 3pn2PNGB 82,n*4i,**候補手  候補1 時間 00:01.1 深さ 10/22 ノード数 1000274 評価値 -1382 読み筋 △６五桂打 ▲６六角(57) △６七銀成(76) ▲１一角成(66) △７八成銀(67) ▲同　金(69) △６九銀打 ▲６六馬(11) △７八銀成(69) ▲同　玉(88) △７九金打 ▲６七玉(78) △７八角打 ▲７六玉(67) △１九龍(29)
20170423_1241,27,406,716,-310,ln1g4l/1r1s1kgs1/p1ppppnpp/1p2b4/6P2/7R1/PP1PPP2P/2S2G3/LN1GK1SNL b 2PBp 27,ln1g4l/1r1s1kgs1/p1ppppnpp/1p2b4/6P2/7R1/PP1PPP2P/2S2G3/LN1GK1SNL b 2PBp 27,4g4f,**候補手  候補1 時間 00:00.8 深さ 12/20 ノード数 1024664 評価値 716 読み筋 ▲３四歩(35) △５一玉(42) ▲５八金(48) △８五歩(84) ▲６八玉(59) △４五桂(33) ▲７九玉(68) △８六歩(85) ▲同　歩(87) △８七歩打 ▲４八銀(39) △７四歩(73) ▲５五角打 △７三銀(62)
20170423_1241,35,596,945,-349,ln1g4l/3s1kg2/p1ppppspp/4b4/9/1r3P1R1/P2PP3P/2S2G3/LN1GK1SNL b 3PNB3p 35,ln1g4l/3s1kg2/p1ppppspp/4b4/9/1r3P1R1/P2PP3P/2S2G3/LN1GK1SNL b 3PNB3p 35,N*4e,**候補手  候補1 時間 00:00.8 深さ 13/25 ノード数 1015488 評価値 945 読み筋 ▲７七角打 △８二飛(86) ▲３四歩打 △４四銀(33) ▲４五桂打 △８六歩打 ▲３三桂成(45) △同　金(32) ▲同　歩成(34) △同　玉(42) ▲４五歩(46) △８七歩成(86) ▲３四歩打 △同　玉(33) ▲８七銀(78) △同　角成(54) ▲４四歩(45) △６九馬(87) ▲同　玉(59) △８九飛成(82) ▲５八玉(69)
20170423_1241,39,713,2172,-1459,ln1g4l/3s2g2/p1ppp1kpp/4bp3/9/1r3P1R1/P2PP3P/2S2G3/LN1GK1SNL b 3PSB3pn 39,ln1g4l/3s2g2/p1ppp1kpp/4bp3/9/1r3P1R1/P2PP3P/2S2G3/LN1GK1SNL b 3PSB3pn 39,B*2a,**候補手  候補1 時間 00:00.8 深さ 13/25 ノード数 1005550 評価値 2172 読み筋 ▲３四歩打 △４三玉(33) ▲３三銀打 △５一金(61) ▲７七角打 △８五飛(86) ▲８六歩打 △７五飛(85) ▲６六角(77) △７四歩(73) ▲４四銀(33) △５二玉(43) ▲３三歩成(34) △同　金(32) ▲同　銀成(44) △６一玉(52) ▲７五角(66) △同　歩(74) ▲８二飛打
20170423_1241,41,623,1405,-782,ln1g3Bl/3s2g2/p1ppp1kpp/4bp3/9/5P1R1/P2PP3P/1+rS2G3/LN1GK1SNL b 3PS3pn 41,ln1g3Bl/3s2g2/p1ppp1kpp/4bp3/9/5P1R1/P2PP3P/1+rS2G3/LN1GK1SNL b 3PS3pn 41,P*3e,**候補手  候補1 時間 00:00.9 深さ 11/27 ノード数 1017727 評価値 1405 読み筋 ▲３四歩打 △同　玉(33) ▲３五歩打 △３三玉(34) ▲３四銀打 △４二玉(33) ▲３二角成(21) △同　角(54) ▲３三金打 △５二玉(42) ▲３二金(33) △５一銀(62) ▲８二歩打 △同　龍(88) ▲４三角打 △６二玉(52) ▲２三飛成(26) △１四角打
20170423_1241,43,193,890,-697,ln1g3Bl/3s2g2/p1ppp1kpp/4bp3/6P2/5P1R1/P2PP3P/2S2G3/+rN1GK1SNL b 2PS3pln 43,ln1g3Bl/3s2g2/p1ppp1kpp/4bp3/6P2/5P1R1/P2PP3P/2S2G3/+rN1GK1SNL b 2PS3pln 43,2a3b+,**候補手  候補1 時間 00:00.8 深さ 11/25 ノード数 1002109 評価値 890 読み筋 ▲３四銀打 △４二玉(33) ▲３二角成(21) △同　角(54) ▲３三金打 △５一玉(42) ▲３二金(33) △７一銀(62) ▲８二歩打 △同　銀(71) ▲２三飛成(26) △６二玉(51) ▲４二角打 △７二玉(62) ▲５三角成(42) △３六角打 ▲４四馬(53) △９八龍(99) ▲４三馬(44) △５八歩打 ▲同　金(48)
20170423_1258,40,274,952,-678,ln1g2Rnl/1ks1g4/1ppppsbp1/p7p/7P1/P1P1P2SP/1P1P1P3/2K1G1R2/LNSG3NL w P2pb 40,ln3gsnl/2r1g1k2/3p1p1p1/ps2p1p1p/1p7/P7P/1PBSPPPP1/4G1SK1/LNr2G1NL b p2PB 40,p*7f,**候補手  候補1 時間 00:00.9 深さ 13/24 ノード数 1015570 評価値 -952 読み筋 △９九角成(33) ▲２一飛成(31) △９八角打 ▲７七桂(89) △８四香打 ▲６八玉(78) △８七香成(84) ▲７八銀(79) △同　成香(87) ▲同　金(69) △８七銀打 ▲７九香打 △７八銀成(87) ▲同　香(79) △７六角成(98) ▲３一飛成(38) △８八馬(99) ▲１一龍(21) △８七金打 ▲５七玉(68) △７七金(87) ▲同　香(78) △同　馬(88)
20170423_1258,42,93,1621,-1528,ln1g2Rnl/1ks1g4/1ppppsbp1/p5p1p/7P1/P1P1P2SP/1P1P1P3/1SK1G1R2/LN1G3NL w Ppb 42,ln3g1nl/2r1g1ks1/3p1p1p1/ps2p1p1p/1p7/P1P5P/1PBSPPPP1/4G1SK1/LNr2G1NL b pPB 42,b*6f,**候補手  候補1 時間 00:00.7 深さ 12/22 ノード数 1017609 評価値 -1621 読み筋 △同　角成(33) ▲同　玉(78) △２二角打 ▲６六角打 △３一角(22) ▲２八飛(38) △４四歩打 ▲３五歩打 △２二角(31) ▲３四歩(35) △同　銀(43) ▲３八飛(28) △４九飛打 ▲７八玉(88) △２九飛成(49) ▲３四飛(38) △２六龍(29) ▲３二飛成(34)
20170423_1258,48,-796,-23,-773,ln1g3+Rl/1ks1g4/1ppppsbp1/p5p1p/7P1/P1P1P2bP/1PSP1P3/2K1G2R1/LN1G1s1NL w PNp 48,ln1S1g1nl/1r2g1k2/3p1psp1/pB2p1p1p/1p7/P1P5P/1PBSPPPP1/4G1SK1/L+r3G1NL b pnP 48,7g6f,**候補手  候補1 時間 00:00.7 深さ 13/27 ノード数 1025081 評価値 23 読み筋 △５八銀成(49) ▲同　金(69) △３五角(26) ▲４六銀打 △４四角(35) ▲６八金(58) △５四歩(53) ▲３七桂(29) △２二角(33) ▲２四歩(25) △同　歩(23) ▲２三歩打 △１三角(22) ▲３六桂打 △３一金打 ▲４四桂(36) △２一金(31) ▲５二桂成(44) △同　銀(43)
20170423_1258,54,-990,-395,-595,ln1g3+Rl/1ks1g4/1pppps1p1/p4bp1p/7P1/P1P1P3P/1PSP1P3/2KR2g2/LN1G1s1NL w PNBp 54,ln1S1g1nl/2G2rk2/3p1psp1/p3p1p1p/1p7/P1PB4P/1P1SPPPP1/4G1SK1/L+r3G1NL b pnbP 54,6f8d,**候補手  候補1 時間 00:00.8 深さ 11/20 ノード数 1008227 評価値 395 読み筋 △２九金(38) ▲６六歩(67) △３五角(44) ▲４六歩(47) △同　角(35) ▲４八飛(68) △１九角成(46) ▲４四歩打 △５四銀(43) ▲４九飛(48) △５七桂打 ▲４三歩成(44) △同　銀(54)
20170423_1258,56,-1338,-801,-537,ln1g4+R/1ks1g4/1pppps1p1/p5p1p/7P1/P1P1P2bP/1PSP1P3/2KR2g2/LN1G1s1NL w PLNBp 56,ln1S1g1nl/2G2rk2/3p1psp1/pB2p1p1p/1p7/P1P5P/1P1SPPPP1/4G1SK1/+r4G1NL b plnbP 56,7b6b,**候補手  候補1 時間 00:00.7 深さ 10/19 ノード数 1022159 評価値 801 読み筋 △２九金(38) ▲２四歩(25) △同　歩(23) ▲４六角打 △６四桂打 ▲３一龍(11) △４五歩打 ▲２四角(46) △５六桂(64) ▲１八飛(68) △３七角成(26) ▲９五歩(96) △同　歩(94)
20170423_1258,64,-1427,-616,-811,ln1g4b/1ks1g4/1pppps1p1/p5p1p/7P1/P1P1P3P/1PSP1P3/2KG2rL1/LN3R1NL w PNSGBp 64,ln1r3nl/1lR2gk2/3p1psp1/p3p1p1p/1p7/P1P5P/1P1SPPPP1/4G1SK1/B4G1NL b pnsgbP 64,7b8b+,**候補手  候補1 時間 00:00.8 深さ 11/25 ノード数 1003974 評価値 616 読み筋 △７七角成(11) ▲同　玉(78) △８八銀打 ▲７八玉(77) △９九銀(88) ▲４六角打 △６四香打 ▲２七角打 △６八飛成(38) ▲同　玉(78) △８八銀成(99) ▲４一飛打 △５四歩(53) ▲５八金打
20170423_1258,74,712,1081,-369,ln1g3Rb/2s1g4/kp1pps1p1/p1p3p1p/7P1/P1P1P3P/1PSP1P3/2KG5/LN4RNL w PGplnsb 74,lnr4nl/5gk2/3p1psp1/p3p1p1p/1p7/P1P3P1P/1P1SPP1PK/4G1S2/Br3G1NL b pgPLNSB 74,b*6f,**候補手  候補1 時間 00:00.8 深さ 11/22 ノード数 1011006 評価値 -1081 読み筋 △４四角(11) ▲９五歩(96) △８二玉(93) ▲９四歩(95) △９二歩打 ▲３八飛(39) △２六香打 ▲５五金打 △同　角(44) ▲同　歩(56) △２九香成(26) ▲５四歩(55) △１九成香(29) ▲４六角打 △６四香打 ▲１九角(46) △５四歩(53)
20170423_1258,78,778,1880,-1102,ln1g3Rb/2s1g4/kp1pps1p1/p1p2bp1p/1n5P1/P1PSPP2P/1P1P5/2KG5/LN4RNL w PGpls 78,lnr4nl/5gk2/5p1p1/p2ppsp1p/1p5N1/P1PB2P1P/1P1SPP1PK/4G1S2/Br3G1NL b pgPLS 78,3f3e,**候補手  候補1 時間 00:00.9 深さ 11/22 ノード数 1014022 評価値 -1880 読み筋 △同　角(44) ▲同　歩(67) △同　角(11) ▲３七飛(39) △９九角成(66) ▲７一金打 △６六香打 ▲７二金(71) △同　金(61) ▲８一飛成(21) △８八金打 ▲６九玉(78) △６八香成(66) ▲同　玉(69)
20170423_1258,80,1030,1780,-750,ln1g3Rb/2s1g4/kp1pps1p1/p4bp1p/1nP4P1/P2SPP2P/1P1P5/2KG5/LN4RNL w 2PGpls 80,lnr4nl/5gk2/5p1p1/p2pps2p/1p4pN1/P1PB4P/1P1SPP1PK/4G1S2/Br3G1NL b 2pgPLS 80,p*3c,**候補手  候補1 時間 00:00.9 深さ 11/23 ノード数 1031009 評価値 -1780 読み筋 △６六角(44) ▲同　歩(67) △同　角(11) ▲５七角打 △７七銀打 ▲６七玉(78) △６八銀成(77) ▲６六玉(67) △６七金打 ▲７六玉(66) △５七金(67) ▲６一飛成(21) △同　銀(72) ▲７一角打 △８二香打
20170423_1258,82,1143,1738,-595,ln1g3Rb/2s1g4/kp1pps1p1/p4bp1p/1nP4P1/P2SPP2P/1PpP5/3G5/LN1K2RNL w 2PGls 82,lnr2k1nl/5g3/5pPp1/p2pps2p/1p4pN1/P1PB4P/1P1SPP1PK/4G1S2/Br3G1NL b 2pgLS 82,s*6b,**候補手  候補1 時間 00:00.9 深さ 11/25 ノード数 1017150 評価値 -1738 読み筋 △６六角(44) ▲同　歩(67) △同　角(11) ▲３七飛(39) △７八歩成(77) ▲同　金(68) △９九角成(66) ▲７一角打 △同　金(61) ▲同　飛成(21) △６四香打 ▲６五歩打 △８九馬(99) ▲７二龍(71) △６五香(64) ▲６七歩打 △７八馬(89) ▲同　玉(69) △７六香打 ▲６九玉(78)
20170423_1258,84,72,1314,-1242,ln1g3Rb/2s1g4/kp1pps1p1/p4bp1p/1nP4P1/P2SPP2P/1PpP5/3G1sR2/LN1K3NL w 2PGl 84,ln3k1nl/2rS1g3/5pPp1/p2pps2p/1p4pN1/P1PB4P/1P1SPP1PK/4G1S2/Br3G1NL b 2pgL 84,l*6c,**候補手  候補1 時間 00:00.9 深さ 12/23 ノード数 1002301 評価値 -1314 読み筋 △６六角(44) ▲同　歩(67) △同　角(11) ▲９五歩(96) △７六香打 ▲９四歩(95) △８二玉(93) ▲９三歩成(94) △同　香(91) ▲９四歩打 △７八歩成(77) ▲同　金(68) △同　香成(76) ▲同　玉(69) △９九角成(66) ▲９三歩成(94) △同　桂(81)
20170423_1258,86,-710,881,-1591,ln1g3Rb/2s1g4/kp1pps1p1/p4bp1p/1nP2P1P1/P2SP3P/1PpP1l3/3G1sR2/LN1K3NL w 2PG 86,ln3k1nl/2rS1g3/3L1pPp1/p3ps2p/1p1p2pN1/P1PB4P/1P1SPP1PK/4G1S2/Br3G1NL b 2pg 86,6b6a,**候補手  候補1 時間 00:01.0 深さ 12/26 ノード数 1015931 評価値 -881 読み筋 △６六角(44) ▲同　歩(67) △同　角(11) ▲４六角打 △７八歩成(77) ▲同　玉(69) △９九角成(66) ▲９一角成(46) △６六香打 ▲６七歩打 △７七歩打 ▲７九玉(78) △８八銀打 ▲６九玉(79) △８九銀(88) ▲６一飛成(21) △同　銀(72) ▲９二金打
20170423_1258,92,743,2244,-1501,ln1g3R1/2s1g4/kp1pps1p1/p5p1p/1nP2P1P1/P2bP3P/1Pp1Bl3/3G3R1/LN1K1s1NL w 2PGps 92,ln1S1k1nl/1r3g3/3Lb1Pp1/p3pB2p/1p1p2pN1/P1P5P/1P1SPP1PK/4G1S2/1r3G1NL b 2pgPS 92,s*3b,**候補手  候補1 時間 00:00.9 深さ 11/24 ノード数 1033403 評価値 -2244 読み筋 △同　角成(66) ▲同　金(68) △３九角打 ▲６一飛成(21) △５七角成(39) ▲７一角打 △８二銀打 ▲６八金打 △同　馬(57) ▲同　玉(69) △６一銀(72) ▲７七桂(89) △同　桂成(85) ▲同　玉(68) △７一銀(82) ▲８五桂打 △８二玉(93) ▲４六角打 △７三歩打
20170424_0146,25,-471,-117,-354,lnsg4l/3k1rg2/pppppsnpp/6p2/5p3/2P6/PP1PPPPSP/1SG2G1R1/LN1K3NL b PBb 25,lnsg4l/3k1rg2/pppppsnpp/6p2/5p3/2P6/PP1PPPPSP/1SG2G1R1/LN1K3NL b PBb 25,3g3f,**候補手  候補1 時間 00:00.5 深さ 15/25 ノード数 1010915 評価値 -117 読み筋 ▲７七銀(88) △５四銀(43) ▲７九玉(69) △７二玉(62) ▲５八金(48) △３五歩(34) ▲８八玉(79) △４六歩(45) ▲同　歩(47) △同　飛(42) ▲４七歩打 △４一飛(46) ▲９六歩(97) △４六歩打 ▲同　歩(47) △同　飛(41) ▲４七歩打 △４一飛(46) ▲９五歩(96) △１四歩(13) ▲２六銀(27)
20170424_0146,65,-610,64,-674,ln5rl/2kg2g2/p2p1sn2/1p2ps1pP/P4p3/4P1SP1/1PSP1PN1L/1KGG1R3/LN4+b2 b 3PB2p 65,ln5rl/2kg2g2/p2p1sn2/1p2ps1pP/P4p3/4P1SP1/1PSP1PN1L/1KGG1R3/LN4+b2 b 3PB2p 65,4h5h,**候補手  候補1 時間 00:00.8 深さ 14/27 ノード数 1003381 評価値 64 読み筋 ▲１八飛(48) △２九馬(39) ▲５八飛(18) △３五歩打 ▲４五銀(36) △同　桂(33) ▲同　桂(37) △同　銀(44) ▲１三歩成(14) △４七馬(29) ▲２三と(13) △同　飛(21) ▲１一香成(17) △１三飛(23) ▲７三歩打 △同　金(62) ▲６五桂打 △７四金(73)
20170424_0146,67,-690,-10,-680,ln5rl/2kg2g2/p2p1sn2/1p2ps1pP/P4pp2/4P1SP1/1PSP1PN1L/1KGGR4/LN4+b2 b 3PBp 67,ln5rl/2kg2g2/p2p1sn2/1p2ps1pP/P4pp2/4P1SP1/1PSP1PN1L/1KGGR4/LN4+b2 b 3PBp 67,3f2g,**候補手  候補1 時間 00:00.8 深さ 12/24 ノード数 1017847 評価値 -10 読み筋 ▲４五銀(36) △同　桂(33) ▲同　桂(37) △同　銀(44) ▲１三歩成(14) △１七馬(39) ▲１二歩打 △７三香打 ▲３三歩打 △４二金(32) ▲１一歩成(12) △７七香成(73) ▲同　金(68) △１一飛(21) ▲１二歩打 △７一飛(11) ▲７四歩打 △７六歩打
20170424_2314,39,323,640,-317,lr1gk2nl/5bg2/2ns2sp1/p1ppppp1p/7P1/PpPPP1P1P/1PSG1PS2/1KG4R1/LNB4NL b - 39,lr1gk2nl/5bg2/2ns2sp1/p1ppppp1p/7P1/PpPPP1P1P/1PSG1PS2/1KG4R1/LNB4NL b - 39,8g8f,**候補手  候補1 時間 00:00.7 深さ 13/25 ノード数 1005717 評価値 640 読み筋 ▲同　銀(77) △５二金(61) ▲４六銀(37) △４一玉(51) ▲３五歩(36) △同　歩(34) ▲同　銀(46) △６五歩(64) ▲同　歩(66) △８五歩打 ▲７七銀(86) △６五桂(73) ▲３四歩打 △７七桂(65) ▲同　金(67)
20170424_2314,43,-127,331,-458,lr2k2nl/3g1bg2/2ns2sp1/p1p1ppp1p/3p3P1/PPPPPBP1P/2SG1PS2/1KG4R1/LN5NL b P 43,lr2k2nl/3g1bg2/2ns2sp1/p1p1ppp1p/3p3P1/PPPPPBP1P/2SG1PS2/1KG4R1/LN5NL b P 43,3g2f,**候補手  候補1 時間 00:00.7 深さ 12/26 ノード数 1015904 評価値 331 読み筋 ▲６五歩(66) △同　桂(73) ▲６六銀(77) △８六飛(81) ▲８七歩打 △８一飛(86) ▲３五歩(36) △同　歩(34) ▲同　角(46) △８六歩打 ▲同　歩(87) △同　角(42) ▲８七歩打 △５九角成(86) ▲４八銀(37) △４九馬(59) ▲６五銀(66) △６四歩打 ▲２四歩(25) △同　歩(23)
20170424_2314,53,-74,277,-351,lr2k2nl/3g1bg2/2n6/p1ps2spp/3ppp3/PPPPP2SP/2SGBP3/1KG4R1/LN5NL b 2P2p 53,lr2k2nl/3g1bg2/2n6/p1ps2spp/3ppp3/PPPPP2SP/2SGBP3/1KG4R1/LN5NL b 2P2p 53,2f3g,**候補手  候補1 時間 00:00.9 深さ 11/22 ノード数 1002507 評価値 277 読み筋 ▲３五銀(26) △６六歩(65) ▲同　金(67) △５六歩(55) ▲同　金(66) △４三銀(34) ▲３三歩打 △同　桂(21) ▲３四歩打 △６五銀(64) ▲同　金(56) △同　桂(73) ▲６六角(57) △７七桂成(65) ▲同　桂(89) △８七歩打 ▲同　金(78) △６七金打
20170424_2314,61,258,1045,-787,lr2k2nl/3g5/2n4g1/p1ps2spp/3p1p3/PPPPp3P/2SG1PS2/1KG4R1/LN5NL b 3PB2pb 61,lr2k2nl/3g5/2n4g1/p1ps2spp/3p1p3/PPPPp3P/2SG1PS2/1KG4R1/LN5NL b 3PB2pb 61,B*3b,**候補手  候補1 時間 00:00.9 深さ 11/22 ノード数 1008481 評価値 1045 読み筋 ▲５四角打 △６六歩(65) ▲５六金(67) △８七歩打 ▲同　玉(88) △６一飛(81) ▲２一角成(54) △４二玉(51) ▲５四桂打 △３三玉(42) ▲２二歩打 △５三金(62) ▲３五歩打
20170424_2320,33,422,731,-309,lnkg3nl/2s1g1r2/p1ppppspb/1p4p1p/3P3P1/2P5P/PPS1PSP2/3KG2R1/LN1G3NL b Bp 33,lnkg3nl/2s1g1r2/p1ppppspb/1p4p1p/3P3P1/2P5P/PPS1PSP2/3KG2R1/LN1G3NL b Bp 33,1f1e,**候補手  候補1 時間 00:00.5 深さ 14/26 ノード数 1000451 評価値 731 読み筋 ▲７八玉(68) △３五角(13) ▲９六歩(97) △４四角(35) ▲４六銀(47) △４二飛(32) ▲６七金(58) △７四歩(73) ▲６六銀(77) △同　角(44) ▲同　金(67) △７三桂(81) ▲６七金(66) △６五桂(73) ▲５五銀(46) △４四銀(33) ▲６六銀(55)
